id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
KzoGOW9df0I,UCg178cchFvhCClnLWSR5iAw,b981cc6d48edf163a20597e965b05620ac03ffecad629125,"1.7 million people are now affected in three countries after Cyclone Idai pass through. Thousands of people are still cut off these many days since it passed as well. Part of the ""Weather Events (usually extreme) 2018+"" series (on this channel), See play list ""Weather Events (usually extreme) 2018+"" for more. Includes reports, unusual & unseasonal occurrences.",2019-03-27 01:22:25,1553649745,243,UCg178cchFvhCClnLWSR5iAw,Mark 1333,KzoGOW9df0I,2019-03-27T01:22:25Z,2019-03-27 01:22:25,Weather Events 2019 - Cyclone Idai update (Africa) - BBC News - 26th March 2019,"1.7 million people are now affected in three countries after Cyclone Idai pass through. Thousands of people are still cut off these many days since it passed as well. Part of the ""Weather Events (usually extreme) 2018+"" series (on this channel), See play list ""Weather Events (usually extreme) 2018+"" for more. Includes reports, unusual & unseasonal occurrences.",Weather Events 2019 - Cyclone Idai update (Africa) - BBC News - 26th March 2019,25,News & Politics,"Society,Television_program",PT26S,26,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/KzoGOW9df0I/maxresdefault.jpg,,,,,,67,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=KzoGOW9df0I
teWPihfM52I,UCWCJFR7kC7_YxNyODLtI0Qw,9e7391f2ab52e2335158bb8ff91d18df97861e4e6d41282a,"Almost six years after Cyclone Idai devastated Chimanimani and Chipinge, Pastor Leopold Mutanda of Zaoga Fif Ministries shares his powerful eyewitness account of the disaster. As a survivor, he recounts the traumatic impact on his community and congregation, offering a poignant reflection on the tragic event. @zimbabwe @SharpshooterZim #cyclone #cycloneidai #climatechange",2025-06-30 17:46:35,1751305595,244,UCWCJFR7kC7_YxNyODLtI0Qw,SharpshooterZim,teWPihfM52I,2025-06-30T17:46:35Z,2025-06-30 17:46:35,Remembering Cyclone Idai: A Devastating Blow,"Almost six years after Cyclone Idai devastated Chimanimani and Chipinge, Pastor Leopold Mutanda of Zaoga Fif Ministries shares his powerful eyewitness account of the disaster. As a survivor, he recounts the traumatic impact on his community and congregation, offering a poignant reflection on the tragic event. @zimbabwe @SharpshooterZim #cyclone #cycloneidai #climatechange",,22,People & Blogs,"Religion,Society",PT7M5S,425,2d,hd,false,en,und,https://i.ytimg.com/vi/teWPihfM52I/maxresdefault.jpg,1,,,,,195,4,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=teWPihfM52I
GjT1_0CViJk,UCAiIC33CEkZd3A0RvefIy7w,6e27c190a8c5955d77d293ce6d72dad9e51a70d8a6a280da,Tropical Cyclone Idai has formed near Madagascar and is forecast to strengthen and head towards the Mozambique coastline on Thursday.,2019-03-10 22:42:15,1552257735,245,UCAiIC33CEkZd3A0RvefIy7w,Flowx,GjT1_0CViJk,2019-03-10T22:42:15Z,2019-03-10 22:42:15,Cyclone Idai,Tropical Cyclone Idai has formed near Madagascar and is forecast to strengthen and head towards the Mozambique coastline on Thursday.,"flowx,android,app,weather,forecast,icon,dwd,cyclone",28,Science & Technology,,PT9S,9,2d,hd,false,en,en,,,,,,,863,11,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=GjT1_0CViJk
ep7kTc9thng,UCEWtrLt1UaGoKrHrpdRvfuA,63c56b6202e8f655ef700790d0e7eeddcdd6f4cf88b7c5f9,"Powlin Marindo is a fifty-four-year-old mother of six, and grandmother to nine whose life changed dramatically when Cyclone Idai hit. She lost her home in the aftermath of the Cyclone, but with the support of GOAL and UNHCR, she was provided with temporary shelter and urgent support to help her cope in the wake of the Cyclone. This is her story.",2019-05-13 14:35:27,1557758127,246,UCEWtrLt1UaGoKrHrpdRvfuA,GOAL Global,ep7kTc9thng,2019-05-13T14:35:27Z,2019-05-13 14:35:27,A Life Disrupted by Cyclone idai: Powlin's Story,"Powlin Marindo is a fifty-four-year-old mother of six, and grandmother to nine whose life changed dramatically when Cyclone Idai hit. She lost her home in the aftermath of the Cyclone, but with the support of GOAL and UNHCR, she was provided with temporary shelter and urgent support to help her cope in the wake of the Cyclone. This is her story.","emergency response,cyclone idai,humantanitarian,shelter,aid",29,Nonprofits & Activism,Society,PT2M8S,128,2d,hd,false,en,en,https://i.ytimg.com/vi/ep7kTc9thng/maxresdefault.jpg,,,,,,72,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=ep7kTc9thng
wA49UuH_Bwo,UCBw_a28bLKQt1bigmukefYQ,67c739d7613204165282cbc9c306c57930b2d8837cf25667,"The Vatican and Caritas Internationalis partner with Aqus to deliver clean water to 50,000 victims in need. Want to work with us? Contact us today at info@aquswater.com",2019-05-21 12:13:25,1558440805,247,UCBw_a28bLKQt1bigmukefYQ,Aqus,wA49UuH_Bwo,2019-05-21T12:13:25Z,2019-05-21 12:13:25,Cyclone Idai Relief - Partnering with Aqus,"The Vatican and Caritas Internationalis partner with Aqus to deliver clean water to 50,000 victims in need. Want to work with us? Contact us today at info@aquswater.com",,22,People & Blogs,"Religion,Society",PT2M3S,123,2d,hd,false,en,en,,,,,,,203,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=wA49UuH_Bwo
NX8qscdGwmc,UC_QN7xD1CeAuEyvc2wdmRqg,c0f0d76796ffccca484992a4d290c3a1fbe4b91b4222fc9f,"As CCN report on this eye tearing news of Mozambique flood which has left the country in a state of Fear, despair and helpless. Please spread the news, share the video and help in anyway. awareness of finacially",2019-03-22 13:36:08,1553261768,248,UC_QN7xD1CeAuEyvc2wdmRqg,Analytical Eye,NX8qscdGwmc,2019-03-22T13:36:08Z,2019-03-22 13:36:08,*UPDATE* CYCLONE IDAI: AID WORK IS ON GOING,"As CCN report on this eye tearing news of Mozambique flood which has left the country in a state of Fear, despair and helpless. Please spread the news, share the video and help in anyway. awareness of finacially","Africa,Disaster,Children,Flood,Homelessnes,Poverty,Mozambique,CNN,cyclone Idai",22,People & Blogs,Society,PT2M53S,173,2d,hd,false,en,en,,,,,,,5,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=NX8qscdGwmc
RoSC_Zrt7wQ,UCOK3VDTcbFGPM2X3aTOmZpQ,c6698c78e65f710e76fa37a5f822cbd865682ce8bc6c3d30,,2019-04-04 10:11:22,1554372682,249,UCOK3VDTcbFGPM2X3aTOmZpQ,CARE International,RoSC_Zrt7wQ,2019-04-04T10:11:22Z,2019-04-04 10:11:22,Cyclone Idai Aftermath,,"CARE,care international,development,Cyclone,Idai,Natural Disaster",29,Nonprofits & Activism,,PT44S,44,2d,hd,false,de,en,https://i.ytimg.com/vi/RoSC_Zrt7wQ/maxresdefault.jpg,,,,,,240,7,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=RoSC_Zrt7wQ
nfJvD-VGBcI,UCLa0zka4pQRLPMjJVCP3F5A,c7bdfc6ddf3f06af0ef4587f8b5642493302882f3950b9ac,"Welcome to Beast Planet! Join us on a journey across the globe to witness epic wildlife. We offer shows like Beast Encounter, Beast Tales, Legend of Beasts, Wonder Earth, File Of Crisis, Wild Lineage, Ancient Creatures, and Beast Fact or Fiction, providing you with the full experience of our beautiful Earth. #beastplanet #AnimalEncounters #WildlifeStories #NatureDocumentary #AnimalMyths #PrehistoricCreatures #NaturalLandscapes #EnvironmentalAwareness #AnimalBehavior #LegendaryBeasts #WildAdventures #EvolutionaryBiology #SpeciesConservation #AnimalFacts #NaturalPhenomena #Cryptozoology #SurvivalStories #EnvironmentalCrisis #FossilDiscoveries #AnimalAncestry #WildlifeConservation #EarthsBeauty #NatureMysteries #AnimalEvolution #ExtremeNature #AnimalLegends #NaturalHistory #shorts #beastplanet #2019CycloneIdai #FileOfCrisis #NaturalDisaster #CycloneImpact #ExtremeWeather #StormSurge #ClimateCrisis #DeadlyStorms #WeatherPhenomenon #HistoricalDisasters #FloodDestruction #RescueEfforts",2025-04-10 12:30:55,1744288255,250,UCLa0zka4pQRLPMjJVCP3F5A,Beast Planet,nfJvD-VGBcI,2025-04-10T12:30:55Z,2025-04-10 12:30:55,2019 Cyclone Idai#shorts #beastplanet #2019CycloneIdai #FileOfCrisis #NaturalDisaster #CycloneImpact,"Welcome to Beast Planet! Join us on a journey across the globe to witness epic wildlife. We offer shows like Beast Encounter, Beast Tales, Legend of Beasts, Wonder Earth, File Of Crisis, Wild Lineage, Ancient Creatures, and Beast Fact or Fiction, providing you with the full experience of our beautiful Earth. #beastplanet #AnimalEncounters #WildlifeStories #NatureDocumentary #AnimalMyths #PrehistoricCreatures #NaturalLandscapes #EnvironmentalAwareness #AnimalBehavior #LegendaryBeasts #WildAdventures #EvolutionaryBiology #SpeciesConservation #AnimalFacts #NaturalPhenomena #Cryptozoology #SurvivalStories #EnvironmentalCrisis #FossilDiscoveries #AnimalAncestry #WildlifeConservation #EarthsBeauty #NatureMysteries #AnimalEvolution #ExtremeNature #AnimalLegends #NaturalHistory #shorts #beastplanet #2019CycloneIdai #FileOfCrisis #NaturalDisaster #CycloneImpact #ExtremeWeather #StormSurge #ClimateCrisis #DeadlyStorms #WeatherPhenomenon #HistoricalDisasters #FloodDestruction #RescueEfforts",,15,Pets & Animals,,PT47S,47,2d,hd,false,en,en,https://i.ytimg.com/vi/nfJvD-VGBcI/maxresdefault.jpg,,,,,,1256,6,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=nfJvD-VGBcI
-tSiLVcGBKs,UCW9te2LF4OE7Ns1mVPfkuew,e1058d530ceda07e7af3d0a97adf0d16fd1eee4f206a3b9f,,2019-07-25 08:47:57,1564044477,251,UCW9te2LF4OE7Ns1mVPfkuew,CADENA SA,-tSiLVcGBKs,2019-07-25T08:47:57Z,2019-07-25 08:47:57,Mission to Mozambique - March 2019 - Cyclone Idai,,,22,People & Blogs,Society,PT1M25S,85,2d,hd,false,en,en,https://i.ytimg.com/vi/-tSiLVcGBKs/maxresdefault.jpg,,,,,,13,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=-tSiLVcGBKs
vk1Kks6rv3I,UCapl-oBfIS-MXsPkj1lcS7A,adaa22c9aa0d61bf4ce83278d825ed3e387c9bdf9fd627fa,,2023-06-07 10:26:07,1686133567,252,UCapl-oBfIS-MXsPkj1lcS7A,National Museums and Monuments of Zimbabwe (NMMZ),vk1Kks6rv3I,2023-06-07T10:26:07Z,2023-06-07 10:26:07,Cyclone Idai exhibition_kopa family of 6,,,22,People & Blogs,"Hobby,Lifestyle_(sociology),Tourism",PT1M26S,86,2d,sd,false,en,en,,,,,,,8,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=vk1Kks6rv3I
27ivbcZXE8Y,UC13hDRonCiLWaFazqS2d9cg,73df6d191ee9d8200ce227f47ce089cd51348bdf437716d9,"The devastating effects of Cyclone Idai are too great to measure, JAM is on the ground on the ground to assist with food, clothing and other important essentials needed by those affected by this terrible disaster. Partner with us so we can reach more and more people affected by Cyclone Idai in Beira, Mozambique.",2019-03-29 07:18:00,1553843880,253,UC13hDRonCiLWaFazqS2d9cg,JAM International,27ivbcZXE8Y,2019-03-29T07:18:00Z,2019-03-29 07:18:00,Cyclone Idai Relief,"The devastating effects of Cyclone Idai are too great to measure, JAM is on the ground on the ground to assist with food, clothing and other important essentials needed by those affected by this terrible disaster. Partner with us so we can reach more and more people affected by Cyclone Idai in Beira, Mozambique.","Cyclone Idai,Beira,Mozambique,Ann Pretorius,Relief",22,People & Blogs,Society,PT1M31S,91,2d,hd,false,en,en,https://i.ytimg.com/vi/27ivbcZXE8Y/maxresdefault.jpg,,,,,,29,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=27ivbcZXE8Y
RBXXbycO1u0,UCs67SE6USEJ5tDv4PXkcE9A,1cab338f7f84f7bc1fed3e2c1c9113a766c47daba65b064e,"Mozambique: Cyclone Idai destroys '90 percent' of Beira *DRONE FOOTAGE* Get 30% DJI Drones Discount Here: https://link123.club/djideal news,ruptly",2019-03-22 22:27:46,1553293666,254,UCs67SE6USEJ5tDv4PXkcE9A,Waylan Musson,RBXXbycO1u0,2019-03-22T22:27:46Z,2019-03-22 22:27:46,2019 DJI Mozambique: Cyclone Idai destroys '90 percent' of Beira *DRONE FOOTAGE*,"Mozambique: Cyclone Idai destroys '90 percent' of Beira *DRONE FOOTAGE* Get 30% DJI Drones Discount Here: https://link123.club/djideal news,ruptly","news,ruptly,DJI",22,People & Blogs,,PT36S,36,2d,hd,false,en,und,https://i.ytimg.com/vi/RBXXbycO1u0/maxresdefault.jpg,,,,,,143,,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=RBXXbycO1u0
a7XIxvEA244,UCiVVfhECAI50IHdzfpzWOzg,8b47279dbbce6aaee64e91f5fa37390583ddcf2cd0911144,"We spoke with Jeremy Williamson from Convoy of Hope, who had just returned from the field in Mozambique, to learn more about the organization's response to Cyclone Idai in Southeastern Africa. To learn more about LuminAID's Give Light, Get Light program, visit luminaid.com/givelight To learn more about Convoy of Hope, visit convoyofhope.org",2019-04-19 13:52:22,1555681942,255,UCiVVfhECAI50IHdzfpzWOzg,LuminAID,a7XIxvEA244,2019-04-19T13:52:22Z,2019-04-19 13:52:22,Responding to Cyclone Idai with Convoy of Hope,"We spoke with Jeremy Williamson from Convoy of Hope, who had just returned from the field in Mozambique, to learn more about the organization's response to Cyclone Idai in Southeastern Africa. To learn more about LuminAID's Give Light, Get Light program, visit luminaid.com/givelight To learn more about Convoy of Hope, visit convoyofhope.org",,29,Nonprofits & Activism,Society,PT11M6S,666,2d,sd,false,en,en,,,,,,,61,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=a7XIxvEA244
V-HtYBd1BGk,UCeYboZh7Cvu6d_WqJhYRW_w,51b4db7ec3ad1abbca9a8e3103a1f6392f744a68cbb0487c,"""one of the worst weather-related catastrophes in the history of Africa"". Cyclone Idai in Chimanimani, Zimbabwe. Lives were lost. Properties, Agricultural Land, bridges, roads were all destroyed.",2024-02-14 06:26:57,1707892017,256,UCeYboZh7Cvu6d_WqJhYRW_w,Green Records,V-HtYBd1BGk,2024-02-14T06:26:57Z,2024-02-14 06:26:57,disaster again 2; Cyclone Idai,"""one of the worst weather-related catastrophes in the history of Africa"". Cyclone Idai in Chimanimani, Zimbabwe. Lives were lost. Properties, Agricultural Land, bridges, roads were all destroyed.",,22,People & Blogs,,PT12M38S,758,2d,hd,false,en,en,https://i.ytimg.com/vi/V-HtYBd1BGk/maxresdefault.jpg,,,,,,5,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=V-HtYBd1BGk
fhlzJqKBDn4,UCapl-oBfIS-MXsPkj1lcS7A,adaa22c9aa0d61bf4ce83278d825ed3e387c9bdf9fd627fa,,2023-06-07 10:54:09,1686135249,257,UCapl-oBfIS-MXsPkj1lcS7A,National Museums and Monuments of Zimbabwe (NMMZ),fhlzJqKBDn4,2023-06-07T10:54:09Z,2023-06-07 10:54:09,Cyclone Idai exhibition_Damaged heritage documentation,,,22,People & Blogs,,PT1M16S,76,2d,hd,false,en,en,https://i.ytimg.com/vi/fhlzJqKBDn4/maxresdefault.jpg,,,,,,3,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=fhlzJqKBDn4
W1tZgQwgzCw,UCD3S1e_n1Uj7DgBin-p7h_A,92636a385971e72ae60d25287b6579ca3d96a0becaed6c3f,"After destroying trees in her community, Sekai has been spearheading green villages initiative through tree planting.",2025-12-10 06:18:25,1765347505,258,UCD3S1e_n1Uj7DgBin-p7h_A,ActionAid Zimbabwe,W1tZgQwgzCw,2025-12-10T06:18:25Z,2025-12-10 06:18:25,Sekai Chimero's story- From Cyclone Idai to green hope,"After destroying trees in her community, Sekai has been spearheading green villages initiative through tree planting.",,29,Nonprofits & Activism,Society,PT3M14S,194,2d,hd,false,en,en,https://i.ytimg.com/vi/W1tZgQwgzCw/maxresdefault.jpg,,,,,,230,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=W1tZgQwgzCw
qZ8Aavv_2JE,UC8wSIUcAav1QtJJtlnYMTTw,a2af47511c9219d05bb03705e52c194c4bbf26d725285fcf,Groundswell Aid is raising money to assist the victims of Cyclone Idai. Millions of people urgently need humanitarian assistance across Mozambique in one of the worst natural disasters to hit the Southern Hemisphere. Donate now: http://www.groundswellaid.org/cyclone-idai,2019-04-15 12:05:09,1555329909,259,UC8wSIUcAav1QtJJtlnYMTTw,Christian Surfers,qZ8Aavv_2JE,2019-04-15T12:05:09Z,2019-04-15 12:05:09,Groundswell Aid - Cyclone Idai Relief,Groundswell Aid is raising money to assist the victims of Cyclone Idai. Millions of people urgently need humanitarian assistance across Mozambique in one of the worst natural disasters to hit the Southern Hemisphere. Donate now: http://www.groundswellaid.org/cyclone-idai,,29,Nonprofits & Activism,Society,PT1M36S,96,2d,hd,false,en,en,https://i.ytimg.com/vi/qZ8Aavv_2JE/maxresdefault.jpg,,,,,,56,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=qZ8Aavv_2JE
hLUJeDqFJM4,UCjEHkcLF30MqR2XQL3UMbmA,46eee8e077ff3f9f324398ad1fe8bd80ccd3154bba3a6909,"One Vision Aid is planning on distributing emergency food, clean water, and temporary shelter supplies among displaced families. This response will grow once we have a full picture of survivors’ needs.",2019-04-10 23:40:17,1554939617,260,UCjEHkcLF30MqR2XQL3UMbmA,One Vision Aid,hLUJeDqFJM4,2019-04-10T23:40:17Z,2019-04-10 23:40:17,Cyclone Idai Emergency Appeal,"One Vision Aid is planning on distributing emergency food, clean water, and temporary shelter supplies among displaced families. This response will grow once we have a full picture of survivors’ needs.","Cyclone,OVA,onevisionaid,imam Khalil,Daud",22,People & Blogs,Society,PT2M50S,170,2d,sd,false,en,en,,,,,,,59,2,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=hLUJeDqFJM4
S7P7YVjWzdE,UC2SUpeciICP_bakwCCjeN0Q,2d332426c2b5c593791c4a3624dc872476f069b99246759d,"Ben Philips (Oxfam Humanitarian Officer) explains how our amazing team at Bicester Warehouse packed 38 tonnes of emergency toilets, shelter and water treatment plants onto a flight to Beira city, Mozambique - worst hit by Cyclone Idai. Thank you to everyone who has donated so far. Posted on Twitter @oxfamgb on 30th March 2019: https://twitter.com/oxfamgb/status/1111908174171262976",2019-04-01 10:42:15,1554115335,261,UC2SUpeciICP_bakwCCjeN0Q,Oxfam GB,S7P7YVjWzdE,2019-04-01T10:42:15Z,2019-04-01 10:42:15,Oxfam Supply Centre response to Cyclone Idai,"Ben Philips (Oxfam Humanitarian Officer) explains how our amazing team at Bicester Warehouse packed 38 tonnes of emergency toilets, shelter and water treatment plants onto a flight to Beira city, Mozambique - worst hit by Cyclone Idai. Thank you to everyone who has donated so far. Posted on Twitter @oxfamgb on 30th March 2019: https://twitter.com/oxfamgb/status/1111908174171262976","oxfam,poverty,gb,film,charity,ngo,Cyclone,Cyclone Idai,water,cholera,clean,safe,Aid,humanitarian,Mozambique",29,Nonprofits & Activism,Society,PT33S,33,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/S7P7YVjWzdE/maxresdefault.jpg,,,,,,501,96,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=S7P7YVjWzdE
un34FPvbuBw,UCZZNtdT9RcGB-s-XyMp8Ghw,2e6f425c448cb0627e7f08d9a509ad80c062e58a1e895ef7,,2019-11-13 18:11:02,1573668662,262,UCZZNtdT9RcGB-s-XyMp8Ghw,Econet Sustainability,un34FPvbuBw,2019-11-13T18:11:02Z,2019-11-13 18:11:02,"Community Wellbeing and Social Transformation Cyclone Idai ,Assesors Maricho",,,22,People & Blogs,Society,PT4M5S,245,2d,hd,false,en,en,https://i.ytimg.com/vi/un34FPvbuBw/maxresdefault.jpg,,,,,,11,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=un34FPvbuBw
xJVW4FRkuiU,UCLU0bkk_7hZ8xLwwUsMyvPQ,725280297c6266dba8560fc8d508d9d4f42b7316f1d20963,"The ocean does not always stay where it belongs. In March 2019, a powerful storm rose from the warm waters of the Indian Ocean and became one of the deadliest natural disasters in African history. Cyclone Idai did not just bring wind — it brought water, destruction, and a humanitarian crisis that reshaped entire nations. This cinematic documentary explores the full story of Cyclone Idai — from its birth over unusually warm ocean waters to the devastating floods that swept across Mozambique, Zimbabwe, and Malawi. Discover: How tropical cyclones form and gain strength from ocean heat Why Cyclone Idai became so powerful and destructive The role of coastal geology and low-lying deltas in amplifying flood impact How storm surge and river flooding combined into a catastrophic inland sea The deadly landslides in mountainous regions like Chimanimani The humanitarian crisis that followed — displacement, disease, and loss What this disaster reveals about climate change and future extreme weather Entire cities were submerged. Rivers became oceans. Mountains turned into landslides.",2026-04-14 10:46:13,1776163573,263,UCLU0bkk_7hZ8xLwwUsMyvPQ,THE GEOLOGIC LENS,xJVW4FRkuiU,2026-04-14T10:46:13Z,2026-04-14 10:46:13,Cyclone Idai And The Flood That Drowned A Nation,"The ocean does not always stay where it belongs. In March 2019, a powerful storm rose from the warm waters of the Indian Ocean and became one of the deadliest natural disasters in African history. Cyclone Idai did not just bring wind — it brought water, destruction, and a humanitarian crisis that reshaped entire nations. This cinematic documentary explores the full story of Cyclone Idai — from its birth over unusually warm ocean waters to the devastating floods that swept across Mozambique, Zimbabwe, and Malawi. Discover: How tropical cyclones form and gain strength from ocean heat Why Cyclone Idai became so powerful and destructive The role of coastal geology and low-lying deltas in amplifying flood impact How storm surge and river flooding combined into a catastrophic inland sea The deadly landslides in mountainous regions like Chimanimani The humanitarian crisis that followed — displacement, disease, and loss What this disaster reveals about climate change and future extreme weather Entire cities were submerged. Rivers became oceans. Mountains turned into landslides.","cyclone idai,cyclone idai documentary,africa disaster,mozambique flood,storm surge africa,tropical cyclone explained,indian ocean cyclone,climate change storms,flood disaster documentary,geology documentary,africa natural disaster,extreme weather africa,chimanimani landslide,mozambique zimbabwe malawi flood,geologic lens",27,Education,Society,PT9M59S,599,2d,hd,false,en,en,https://i.ytimg.com/vi/xJVW4FRkuiU/maxresdefault.jpg,,,,,,11,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=xJVW4FRkuiU
BEKkkcV9-Jo,UCbsMdrV52lnCRCAkr7YSg3w,ed5ead535c1e8869fb69530c7d9e806b3c063791fab2d139,Cyclone Idai in 2019 submerged entire cities during this cyclone over 1300 people lost their lives. Cyclone Idai caused catastrophic flooding and highlighted the need for improved infrastructure.,2024-12-16 03:34:31,1734320071,264,UCbsMdrV52lnCRCAkr7YSg3w,Nature's Beauty and Fury,BEKkkcV9-Jo,2024-12-16T03:34:31Z,2024-12-16 03:34:31,Cyclone Idai Submerged Entire Cities And Over 1300 People Died,Cyclone Idai in 2019 submerged entire cities during this cyclone over 1300 people lost their lives. Cyclone Idai caused catastrophic flooding and highlighted the need for improved infrastructure.,"cyclone,tropical cyclone,hurricane,typhoon,idai,rain,flood,flooding,wind,cyclone facts,cyclone documentary,typhoon facts,hurricane facts,hurricane documentary,list of different cyclones,cyclones that have occurred,cyclone devestatopm,mozambique cyclone",28,Science & Technology,,PT33S,33,2d,hd,false,en,en,https://i.ytimg.com/vi/BEKkkcV9-Jo/maxresdefault.jpg,,,,,,86,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=BEKkkcV9-Jo
T1t1oHrgl0M,UCvdmACdBgP6-OV0zRastHLg,4f6a74343471c06e4d650bacf6ea27fcbea8c8b241b8186f,"Our Director, Saliwe Mutetwa-Zakariya appreciating the support Talia Women's Network received for the Restore Dignity campaign.",2020-10-19 08:53:29,1603097609,265,UCvdmACdBgP6-OV0zRastHLg,Talia Women's Network,T1t1oHrgl0M,2020-10-19T08:53:29Z,2020-10-19 08:53:29,Cyclone Idai response,"Our Director, Saliwe Mutetwa-Zakariya appreciating the support Talia Women's Network received for the Restore Dignity campaign.",,22,People & Blogs,Society,PT1M57S,117,2d,hd,false,en,en,https://i.ytimg.com/vi/T1t1oHrgl0M/maxresdefault.jpg,,,,,,5,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=T1t1oHrgl0M
cCJKVsOc7F8,UCzKMwv59Gu1KhuH8bKFINbg,b04246cfec278f3776e3ff9064f43379dcab9e1abaa8879f,,2019-03-21 20:07:22,1553198842,266,UCzKMwv59Gu1KhuH8bKFINbg,Salim Kikeke,cCJKVsOc7F8,2019-03-21T20:07:22Z,2019-03-21 20:07:22,BBC Focus on Africa - The death toll in Cyclone Idai rises,,,22,People & Blogs,"Society,Television_program",PT24M14S,1454,2d,sd,false,en,en,https://i.ytimg.com/vi/cCJKVsOc7F8/maxresdefault.jpg,,,,,,853,6,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=cCJKVsOc7F8
QOh6_khdOFM,UCapl-oBfIS-MXsPkj1lcS7A,adaa22c9aa0d61bf4ce83278d825ed3e387c9bdf9fd627fa,,2023-06-07 10:50:50,1686135050,267,UCapl-oBfIS-MXsPkj1lcS7A,National Museums and Monuments of Zimbabwe (NMMZ),QOh6_khdOFM,2023-06-07T10:50:50Z,2023-06-07 10:50:50,Cyclone Idai exhibition_Dziva raTsangu Musapa River,,,22,People & Blogs,,PT1M1S,61,2d,hd,false,en,und,https://i.ytimg.com/vi/QOh6_khdOFM/maxresdefault.jpg,,,,,,7,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=QOh6_khdOFM
