publish_date,title,clean_text
2019-03-22,Auxilia Mnangagwa “Cuts Shot” Prolonged Stay In New York To Attend Cyclone Idai Crisis,"Own Correspondent|First Lady Auxillia Mnangagwa is reported to have cut her prolonged stay in New York allegedly to return home and attend to cyclone Idai crisis ravaging the country.
Women Affairs, Community and Small to Medium Enterprise Development Minister Sthembiso Nyoni said this at a CSW side presentation on Tuesday where the First Lady was expected.
“As Minister and leader of this delegation, I saw it fit to invite our First Lady to this year’s CSW to come and share her most humbling and wonderful works which she is doing through her Angel of Hope Foundation back home.
“I also want to convey an apology from our First Lady who could not be here with us today as we all know that our country was hit by a cyclone which affected parts of our country and our First Lady, as a responsible leader, had to fly back home to see to it that the affected citizens are assisted,” said Minister Nyoni.
Mrs Mnangagwa left the country over a fortnight ago a week ahead of the UN women conference with a delegation of women drawn from across the country. She was heavily criticised for leaving the country far too early ahead of the meeting which she has since failed to attend."
2019-03-22,PICTURES: Ngangu Houses Razed Down By Cyclone Idai,"ZimEye
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
NEWS
Wednesday, April 8th, 2026
NEWS
Wednesday, April 8th, 2026
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
National
PICTURES: Ngangu Houses Razed Down By Cyclone Idai
22 March 2019
Spread the love
Share this:
Share on Facebook (Opens in new window)
Facebook
Share on X (Opens in new window)
X
Related"
2019-03-22,Cyclone Idai: Rescuers race against time to reach survivors,"By BBC
Aid agencies are scrambling to reach survivors of Cyclone Idai in Mozambique as the full scale of the disaster becomes clear.
Charities say thousands of people are stranded by catastrophic flooding, clinging to roofs or stuck in trees.
In the port city of Beira aid workers say they have only two to three days of clean water left.
About 300 people are confirmed dead in Mozambique and Zimbabwe, but the toll is expected to rise.
With shortages of food and clean drinking water the threat of disease is growing, medical agencies warn.
The powerful cyclone swept in to Beira last Thursday, with winds of more than 177 km/h (106 mph). It left a trail of devastation as it moved inland across Zimbabwe and Malawi.
“The first thing you see when you arrive is destruction and a lot of water,” said Get Verdonck, an emergency co-ordinator with the medical charity Médecins Sans Frontières (MSF).
“People are using well water with no chlorination, and that water is unlikely to be clean… pneumonia and other respiratory diseases are going to be a problem,” he told Reuters from Beira.
Aid groups said Mozambique had borne the brunt of flooding from rivers that flow downstream from neighbouring countries. At least 200 people are confirmed dead in the country but many areas have still not been reached.
Caroline Haga, an official with the International Federation of Red Cross and Red Crescent Societies, said the worst-hit areas were close to the Buzi river west of Beira.
She said rescue teams were dropping high-energy biscuits, water purification tablets and other supplies to people surrounded by water and mud.
“We have thousands of people… in roofs and trees waiting for rescue,” Ms Haga told AFP news agency.
80,000 people have been displaced by the cyclone."
2019-03-22,"Cyclone Idai: SADC countries 'completely unprepared' for disaster, says Sisulu","Source: Cyclone Idai: SADC countries ‘completely unprepared’ for disaster, says Sisulu | News24
Cyclone, flooding wreak havoc in Southern Africa
Hundreds are dead, many more missing and thousands at risk from massive flooding in Mozambique, Malawi and Zimbabwe caused by Cyclone Idai and persistent rains.
Sisulu stated, in reference to the cyclone making landfall in Zimbabwe, that “we didn’t detect a cyclone, we thought it was just unseasonally heavy rains”. She said the damage “was beyond the [capacity of] support of South Africa”.
A devastating cyclone has slammed South Eastern Africa claiming lives in Mozambique, Zimbabwe, and Malawi. Red Cross confirmed to Euronews that they expect the death toll to categorically rise in Mozambique while access issues have posed challenge…
News24 previously reported that in Zimbabwe the cyclone killed at least 98 people and more than 200 are missing.
In Malawi, the storm has affected more than a million people and more than 80 000 people were forced from their homes.
10 000 estimated dead
But it is in Mozambique where the damage has been most notable.
The minister also mentioned a phone call from Mozambican President Filipe Nyusi on Tuesday morning in which the president said a dam near Beira, the site of some of the most severe devastation, “was close to breaking”.
The dam walls subsequently broke, compounding the destruction in the already flood-damaged and low-lying area.
“Beira is gone, completely gone,” Sisulu said.
Sisulu said this “points to us as a collective, as the SADC, increasing our capacity of detection of weather patterns because we were completely unprepared”.
She added that the SADC depended on South Africa’s capacity.
Sisulu stated that “we are coordinating all the efforts from the United Nations and all other countries that are assisting in [dealing with the effects of] the cyclone”.
COMMENTS"
2019-03-22,Agonising List Of Missing Teachers And Students From Same School After Cyclone Idai Swept School Away,"ZimEye
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
NEWS
Wednesday, April 8th, 2026
NEWS
Wednesday, April 8th, 2026
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
Featured
National
Agonising List Of Missing Teachers And Students From Same School After Cyclone Idai Swept School Away
22 March 2019
Spread the love
Share this:
Share on Facebook (Opens in new window)
Facebook
Share on X (Opens in new window)
X
Related"
2019-03-22,Cyclone Idai: Hundreds are dead as rescue efforts stall in Mozambique and Zimbabwe,"Mudslides and massive flooding have slowed response Cyclone Idai’s devastation.
CHIMANIMANI, Zimbabwe — When the mudslide struck, students at the St. Charles Lwanga School had nowhere to go. So they waited for days with their classmates’ corpses, hoping for rescue.
The survivors huddled together in dining halls and classrooms at their boarding school in eastern Zimbabwe, waiting out the aftermath of the devastation wrought by Cyclone Idai in Mozambique and neighboring countries — and waiting for help as they mourned two students and a security guard who were crushed to death on Friday evening.
Two days passed before a group of students finally braved the treacherous conditions and walked for miles, taking turns carrying the dead in makeshift coffins until they reached safety.
More than 300 people in Mozambique, Zimbabwe, Malawi and elsewhere in the region have been declared dead since Idai came ashore near the central Mozambican port city of Beira on Friday, destroying infrastructure across the city of half a million.
The cyclone brought severe rain and winds exceeding 100 mph, and road and weather conditions slowed the disaster response — leaving the most affected communities in limbo. Although aid is now trickling into Zimbabwe, boulders from mudslides are still blocking some roads. Floods washed away bridges that connect a number of the most devastated areas, forcing some military and aid workers to move by foot.
High floodwaters have made aid distribution difficult in Mozambique.
Even more rain is expected for the region, raising fears that more severe flooding could be on its way and that waterborne illnesses could spread quickly at a time when health resources are already spread thin.
Many did not evacuate before the storm came ashore, wreaking havoc across the region. Houses are destroyed, and survivors had to scramble to their roofs and hope to be rescued.
“If we had closed schools, we would have saved lives,” Minister of Local Government July Moyo told reporters Tuesday in the Zimbabwean capital, Harare.
Nyevero Sinyabuwe survived the storm’s arrival in Zimbabwe, but two of her children were killed when a boulder rolled on top of their hut in Ngangu township. She called for help, she said, “but it was too late.”
Hundreds of people are missing and the death count is expected to rise in all the countries affected, as rescue workers gain access to remote areas cut off by rain, flooding and damaged roads.
“We understand there are bodies which are floating,” Moyo said. “Some are floating all the way into Mozambique.”
Sinyabuwe said that as people fled the worst-hit regions in Zimbabwe, near the border with Mozambique, they were forced to leave behind the dead. She fears her children are among those whose bodies may never be recovered. Many others may now be buried in mass graves, she said.
Three days of mourning for the cyclone’s victims started Wednesday in Mozambique.
Mozambican President Filipe Nyusi said late Tuesday that more than 200 people died in Mozambique alone. The day before, after flying over the hardest-hit region, he estimated that as many as 1,000 may have been killed. Rescue teams are fanning out in boats and helicopters into Beira and surrounding towns to rescue those clinging to rooftops and palm trees above the rising floodwaters.
“Many people are in a desperate situation, fighting for their lives at the moment, sitting on rooftops in trees and other elevated areas — this includes families and obviously many children,” UNICEF spokesman Christophe Boulierac said in a video released Wednesday.
Beira’s airport is one of the few areas still above water, making it a natural staging ground for aid sent from around the world.
The U.N. World Food Program, which rushed four tons of high-energy biscuits to Beira on Monday, has been distributing emergency food supplies and water to people in the area. Starting Wednesday, it began reaching areas inland from Beira.
“WFP is starting food distributions in Dondo today outside Beira,” said Deborah Nguyen, part of the WFP response in the port city. “Communities stranded by floods in Buzi and surroundings are being rescued by helicopters to Beira for now,” she added, referring to the area across the river from the port where thousands of people are believed to be stranded and which the United Nations has warned risks being submerged.
She said there has been no letup in the rain, which has turned large parts of the country into an inland sea.
[Cyclone Idai could be the Southern Hemisphere’s deadliest storm]
The government estimates that about 400,000 people have been displaced, but WFP said that about 1.7 million people were in the cyclone’s path and that “the extent of the human suffering is not known.” Given the vast size of the affected region, “we do expect the death toll to increase significantly,” the agency said.
The European Union said it was releasing $3.9 million in emergency aid, while Britain has pledged $7.9 million.
The United Arab Emirates announced that it was sending about $5 million in emergency aid including food supplies, supplements for children, medicine and shelter supplies for 600,000 people across Mozambique, Malawi and Zimbabwe. It said it would also send Red Crescent delegations to assess the situation on the ground “so that further assistance plans” can be implemented.
Three Indian navy ships also diverted to Beira, arriving Tuesday and distributing food, medicine, clothing and water. The Indian navy said it was assisting with evacuations.
Beira, Mozambique’s second-largest port, is a major gateway not only to the center of the country but also for landlocked Zimbabwe and Malawi.
The cyclone was particularly devastating for the impoverished region and its poor infrastructure because the storm’s meandering path meant it made landfall twice — first as a tropical depression and then, 11 days later, as a Category 2 cyclone.
The storm has also been blamed for 10 deaths in South Africa and Madagascar.
COMMENTS"
2019-03-22,Idai: Two days of mourning declared,"Source: Idai: Two days of mourning declared | The Herald 22 MAR, 2019
Fidelis Munyoro Senior Reporter
President Mnangagwa has declared Saturday and Sunday national mourning days in honour of those who perished owing to Cyclone Idai that left a trail of destruction in Chimanimani and Chipinge last week.The President made the announcement last night at State House, while giving an update on the disaster.
He implored the nation to spare a thought for those still grieving.
“We expect all our citizens, both individually and collectively, and in different ways which are informed by their faiths, beliefs and cultures, to remember all our dear departed by way of prayers and in whatever other forms and practices,” he said.
“Above all, the two days should allow us to concentrate and focus our thoughts on this tragedy which is sure to ramify in many ways in the lives of our people and that of our nation.”
President Mnangagwa paid tribute to Zimbabweans including different arms of Government, uniformed services and cooperating partners as well as foreign governments that provided assistance.
“I also recognise and pay tribute in a very special way to foreign governments, organisations and citizens whose deep sense of compassion has moved them to stand by us in this hour of great national grief and need. Our nation shall always be grateful for their assistance,” he said.
President Mnangagwa, who visited the affected areas, said the Government would continue to work with Mozambique — also a victim of the cyclone to ensure “as many remains of our people as possible are recovered and brought back home for descent burials.
“As we know, we have lost many citizens with the human toll likely to reach several hundreds.
“I came face-to-face with the horrific accounts of many who continue to grieve the loss of loved ones and are living in the hope of the recovery of their remains.”
“In Rusitu, I saw with unmitigated despair, big boulders recklessly strewn on what used to be a settlement, a banana market and even a police post. In respect of the latter, both the serving officer and prisoners were washed away, alongside other Government structures and private residences. The settlement was completely washed away and the remains of the occupants unaccounted for to this day.”
“Such is the horrific tragedy which hit us last week, one sure to stay in our memories for years to come. So, too, will the scars on individuals, on families, on communities and on our nation as a whole,” he said.
President Mnangagwa outlined a cocktail of measures in response to damages suffered.
The Government, he said, would intensify the search for all persons still missing from the cyclone disaster and recover and decently bury remains which are still outstanding.
“Ensure adequate food relief to affected families and communities between now and the next harvest, provide free medical services to all those affected by the cyclone,” said President Mnangagwa.
Government would provide temporary shelter to victims of the cyclone and provide safe and clean water supplies to affected communities as well as restoring key social services and amenities to affected communities.
“Restore communication services, both hard and soft, so that affected communities re-integrated with the rest of the country, take measures to prevent outbreaks of diseases and epidemics in and around affected communities,” he said.
The measures also include securing the lives and educational opportunities for children of families affected by the cyclone, begin to repair broken livelihoods for the affected families and their communities through a variety of interventions.
President Mnangagwa said Government would create safety nets and recovery programmes for the poor and vulnerable in the affected communities to help them recover and escape the poverty ratchet effect.
He said Government would relocate settlements to safer areas.
“Through government sponsored programmes support the rebuilding of stronger and more durable structures of shelter for our rural communities starting with families in susceptible areas,” he said. “Our whole approach to build environments just has to change in light of experience of this deadly cyclone.”
President Mnangagwa said Government would further embark on a comprehensive disaster mapping for the entire country and rework the national disaster management plan to make the nation better prepared for disasters in future.
After the cyclone disaster, President Mnangagwa said Government is going to build a national disaster fund to finance programmes and projects meant to fortify communities against future disasters and lobby for a sub-regional disaster prevention and management strategy as well as intensifying greater global advocacy and action against claimate change.
“In all these measures, Government will proceed by way of broad consultations at all levels and with all citizens to ensure there is consensus,” he said.
“For when all is said and done, a good disaster plan is one that enlist the support and involvement of communities.”
President Mnangagwa thanked Zimbabweans and all those who came on board with assistance to the victims of the cyclone for their support, sympathies and prayers in a clear demonstration of great sense of community activism.
Newer Post
Let’s focus our thoughts on this tragedy Older Post
China offers to rebuild infrastructure
COMMENTS"
2019-03-22,ED Calls For Unity And Sense Of Community As Nation Mourns Victims Of Cyclone Idai,"ED Calls For Unity And Sense Of Community As Nation Mourns Victims Of Cyclone Idai
22 March 2019
President Emmerson Mnangagwa has appealed for unity as the nation comes to grip with the devastating loss of lives and property as a result of cyclone idai which hit Zimbabwe last weekend.
Writing on Twitter to announce the declaration of two days of mourning, Mnangagwa said the unity and love shown during this challenging time should guide the nation through and months ahead."
2019-03-22,Govt Says Fuel Pipeline From Moza Was Not Affected By Cyclone Idai,"Energy and Power Development Minister Dr Jorum Gumbo says the Cyclone Idai devastating effects did not affect the feruka pipeline which pumps fuel from Beira to Zimbabwe as being reported.
Dr Gumbo made the remarks this morning at the presentation of a forensic report into the operations and affairs of ZESA Holdings to the new board led by Mr Collins Chihuri.
“It is the docking terminals at Beira port in Mozambique which were damaged not the pipeline itself,” said Dr Gumbo.
Minister Gumbo said it will take at least a week to reconstruct the terminals but the country has sufficient stocks to last 62 days for petrol and 32 days for diesel.
This is contrary to reports by a private fuel supplier alleging that the pipeline was heavily damaged.
-State Media"
2019-03-22,Tropical Cyclone Idai Destined Donations Hijacked?,"By Stanley Goreraza| Apparently Zanu Pf offices in Mutare demanded that trucks headed to cyclone affected areas surrender their loads to them. Luckily the concerned truck drivers stood their ground and bravely refused.
What did they intend on doing with supplies which were not addressed to them? Why would they ambush and attempt to hijack trucks transporting various donations to traumatised victims of a devastating natural disaster? Are they even human? Even the mafia is not that unholy! That is the lowest of depths that even some unclean animals would not go.
Shame indeed. Uku hakusi kurwara kwepfungwa asi kurwara kwe mwoyo chaiko kunova kurwara kunotoda ivo Jesu mbune meaning this is not just madness but it is madness beyond measure which requires Jesus’ intervention. Even if they claim they intended on distributing that aid in Zanu Pf’s name it is still not ok because that would be campaigning. The motive would have been a boost for Zanu Pf which is amoral."
2019-03-20,Cyclone Idai donation; Chamisa lies,"Opinion / Columnist
Cyclone Idai donation; Chamisa lies
22 Mar 2019 at 08:03hrs |
13722 Views
Photo: Josh Estey/CARE
So devastating are the damages caused by Cyclone Idai which left a trail of deaths, destructions and displacement in the country's Manicaland Province. Bodies continue to be discovered, while those still missing are keeping people in a nail biting suspense as they hope to be reunited with their relatives; a dream that may never become true. The struggle is very real in Manicaland.
That having been said, there is absolutely no reason for Zimbabweans to punctuate the disasters of Cyclone Idai by pointing fingers. Manicaland Province has Members of Parliament drawn from both ZANU PF and the MDC. Both President Emmerson Mnangagwa and MDC leader, Nelson Chamisa were recently in the Province too.
No legislator from either political side made a call for evacuation or raise any form of alarm as far as the devastating cyclone is concerned. Cyclone Idai was very natural and as death has always been, so stealth and coming like a thief; it caught the country by surprise.
For Chamisa to then try and be clever and square the burdens of Cyclone Idai on President Mnangagwa's shoulders is nowhere near cheap politicking, but an unforgiveable attempt to whip up people's emotions against Government, at a time they try to come to terms with the effects of the floods.
If indeed a warning was issued and Chamisa being God-given as he claims should have had the foresight of the disaster and force Government to act. Alas, he too, never said a word.
He is crying more than the bereaved and of course doing what he knows best, demagoguery. The opposition leader is all over the place taking 'selfies' on ox-drawn carts and making all sorts of lies. This 'selfie' addiction has however exposed Chamisa's pathological deception.
The opposition made sensational claims that as a party, the MDC had bought groceries worthy over $20 000 as aid efforts to be channelled to victims of Cyclone Idai. However, Chamisa was noted arriving at one of the temporary campsites with single cab truck, half filled with groceries. One would have chosen to pay a blind eye to that gesture, because after all a donation is donation.
Rescue efforts and resource mobilisations should know no political boundaries and Chamisa may help the situation by stopping to derive political dividends from such an unfortunate event. His sentiments are near celebrating the deaths just to score political points.
Zimbabweans should speak with one voice and one love, and the recent demonstration of generosity can never be allowed to be diluted by mudslinging politicians. God willing, may the love prevailing so far; close the rifts created by politics amongst Zimbabweans.
That having been said, there is absolutely no reason for Zimbabweans to punctuate the disasters of Cyclone Idai by pointing fingers. Manicaland Province has Members of Parliament drawn from both ZANU PF and the MDC. Both President Emmerson Mnangagwa and MDC leader, Nelson Chamisa were recently in the Province too.
No legislator from either political side made a call for evacuation or raise any form of alarm as far as the devastating cyclone is concerned. Cyclone Idai was very natural and as death has always been, so stealth and coming like a thief; it caught the country by surprise.
For Chamisa to then try and be clever and square the burdens of Cyclone Idai on President Mnangagwa's shoulders is nowhere near cheap politicking, but an unforgiveable attempt to whip up people's emotions against Government, at a time they try to come to terms with the effects of the floods.
He is crying more than the bereaved and of course doing what he knows best, demagoguery. The opposition leader is all over the place taking 'selfies' on ox-drawn carts and making all sorts of lies. This 'selfie' addiction has however exposed Chamisa's pathological deception.
The opposition made sensational claims that as a party, the MDC had bought groceries worthy over $20 000 as aid efforts to be channelled to victims of Cyclone Idai. However, Chamisa was noted arriving at one of the temporary campsites with single cab truck, half filled with groceries. One would have chosen to pay a blind eye to that gesture, because after all a donation is donation.
Rescue efforts and resource mobilisations should know no political boundaries and Chamisa may help the situation by stopping to derive political dividends from such an unfortunate event. His sentiments are near celebrating the deaths just to score political points.
Zimbabweans should speak with one voice and one love, and the recent demonstration of generosity can never be allowed to be diluted by mudslinging politicians. God willing, may the love prevailing so far; close the rifts created by politics amongst Zimbabweans.
Source - Jasper Hloka
All articles and letters published on Bulawayo24 have been independently written by members of Bulawayo24's community. The views of users published on Bulawayo24 are therefore their own and do not necessarily represent the views of Bulawayo24. Bulawayo24 editors also reserve the right to edit or delete any and all comments received.
Join the discussion
Loading comments…"
2019-03-20,"It never rains but pours; to 38 years bad governance add drought, Idai and now savage power cuts","Opinion / Columnist
It never rains but pours; to 38 years bad governance add drought, Idai and now savage power cuts
22 Mar 2019 at 08:00hrs |
1762 Views
""ELECTRICITY power generation at Lake Kariba has been cut due to falling water levels in the dam,"" reported Bulawayo24.com
""In a statement, the Zambezi River Authority said water allocation for power generation at Kariba North and South would be reduced from the current 1 476mW to 890mW.
""Lake Kariba is currently five metres above the Minimum Operating Level when it should be eight at this time of the year.""
It never rains but pours! The country has been hit by the drought, then Cyclone Idai and now reduced power generation because of water shortage. These natural disasters are unpleasant enough no matter who you are but they are felt even more by those with no reserves to fall back on.
Ever since the seizure of the white owned farms in 2000 Zimbabwe has fallen off its parch as the breadbasket of the region. The country used to produce enough food to feed its own people with plenty left to feed others in the region. The country also earned billions of dollars from selling cash crops like tobacco and cut flowers. The country's agricultural sector collapsed when Mugabe seized the farms, mostly for himself and his cronies.
Mnangagwa has poured billions of dollars to revive the agricultural sector with his 'command agriculture'. It has been a failure because of corruption and mismanagement.
The collapse agricultural sector took down with it the country's economy leaving the country dependent on important food aid - so impoverish we could not even pay for it.
We live in the day and age when human ingenuity has turned deserts in crop fields or orchards stretching from horizon to horizon all round. And yet we are starving in a country with idyllic weather and soil for growing crops and farming animals, the Garden of Eden. A damning testimonial to the sheer incompetence of the nation's post independence leaders!
Worse still, we, the people of Zimbabwe, have for the last 38 years and counting allowed these Zanu PF thugs to ride roughshod over our basic freedoms and rights and to destroy the nation's economy. The drought has caught us with empty silos, for decades we have lived from hand to mouths topped up with imported food and aid.
Cyclone Idai has destroyed many schools, hospitals, homes, roads and even killed many people. The damage was much worse that it would have been where it not for the sorry state of our infrastructure. Decades of neglect have left many roads in our cities and towns full of potholes; how much worse the roads in the rural backwaters.
Hundreds of thousands of people are homeless because their mud-brick homes collapsed. It is now 2 500 since the Romans invented cement and yet millions of our rural people still live in mud hut!
Ian Smith gave Mugabe detailed drawings of the Batoka Gorge Dam, another Kariba Dam, which would have double the hydro power generation capacity and a number of other power projects. 38 years latter, not one of these projects have been carried out. Many companies have closed sending unemployment to nauseating heights of 90%. The prospect of forcing the few companies still operating to shut down because of electrical power cuts due to reduce generation at Kariba Dam is sickening!
It never rains but pours. For the last 38 years we have done little to end our man-made problems of criminal waste of the nation's human and material resources through corruption, mismanagement and tyrannical oppression. So when such natural disaster as drought and cyclone Idai occur we are as helpless as a chicken caught in haul storm.
The next eight months or so are going to be tough, real tough, and no doubt many more lives will be lost. What we must never ever forget is that the suffering and deaths could have been avoided if we had dealt with the country's root problem of rigged elections and bad governance.
Zanu PF has managed to stay in power all these last 38 years regardless of the regime's clear track record of being corrupt and incompetent because the party rigged elections. Mnangagwa rigged last year's elections just as the party has rigged past elections.
Zanu PF does not have the mandate to govern and therefore must be pressured to step down. The prospect of another four more years of this corrupt and mediocre Zanu PF government is unthinkable.
But worst of all; if Zanu PF is allowed to remain in office till the 2023 elections, we can be 100% certain that the party will rig the elections and extend its ruinous and tyrannical reign another five years. We will only have ourselves to blame if that happened!
""In a statement, the Zambezi River Authority said water allocation for power generation at Kariba North and South would be reduced from the current 1 476mW to 890mW.
""Lake Kariba is currently five metres above the Minimum Operating Level when it should be eight at this time of the year.""
It never rains but pours! The country has been hit by the drought, then Cyclone Idai and now reduced power generation because of water shortage. These natural disasters are unpleasant enough no matter who you are but they are felt even more by those with no reserves to fall back on.
Ever since the seizure of the white owned farms in 2000 Zimbabwe has fallen off its parch as the breadbasket of the region. The country used to produce enough food to feed its own people with plenty left to feed others in the region. The country also earned billions of dollars from selling cash crops like tobacco and cut flowers. The country's agricultural sector collapsed when Mugabe seized the farms, mostly for himself and his cronies.
Mnangagwa has poured billions of dollars to revive the agricultural sector with his 'command agriculture'. It has been a failure because of corruption and mismanagement.
The collapse agricultural sector took down with it the country's economy leaving the country dependent on important food aid - so impoverish we could not even pay for it.
We live in the day and age when human ingenuity has turned deserts in crop fields or orchards stretching from horizon to horizon all round. And yet we are starving in a country with idyllic weather and soil for growing crops and farming animals, the Garden of Eden. A damning testimonial to the sheer incompetence of the nation's post independence leaders!
Cyclone Idai has destroyed many schools, hospitals, homes, roads and even killed many people. The damage was much worse that it would have been where it not for the sorry state of our infrastructure. Decades of neglect have left many roads in our cities and towns full of potholes; how much worse the roads in the rural backwaters.
Hundreds of thousands of people are homeless because their mud-brick homes collapsed. It is now 2 500 since the Romans invented cement and yet millions of our rural people still live in mud hut!
Ian Smith gave Mugabe detailed drawings of the Batoka Gorge Dam, another Kariba Dam, which would have double the hydro power generation capacity and a number of other power projects. 38 years latter, not one of these projects have been carried out. Many companies have closed sending unemployment to nauseating heights of 90%. The prospect of forcing the few companies still operating to shut down because of electrical power cuts due to reduce generation at Kariba Dam is sickening!
It never rains but pours. For the last 38 years we have done little to end our man-made problems of criminal waste of the nation's human and material resources through corruption, mismanagement and tyrannical oppression. So when such natural disaster as drought and cyclone Idai occur we are as helpless as a chicken caught in haul storm.
The next eight months or so are going to be tough, real tough, and no doubt many more lives will be lost. What we must never ever forget is that the suffering and deaths could have been avoided if we had dealt with the country's root problem of rigged elections and bad governance.
Zanu PF has managed to stay in power all these last 38 years regardless of the regime's clear track record of being corrupt and incompetent because the party rigged elections. Mnangagwa rigged last year's elections just as the party has rigged past elections.
Zanu PF does not have the mandate to govern and therefore must be pressured to step down. The prospect of another four more years of this corrupt and mediocre Zanu PF government is unthinkable.
But worst of all; if Zanu PF is allowed to remain in office till the 2023 elections, we can be 100% certain that the party will rig the elections and extend its ruinous and tyrannical reign another five years. We will only have ourselves to blame if that happened!
Source - zsdemocrats.blogspot.com
All articles and letters published on Bulawayo24 have been independently written by members of Bulawayo24's community. The views of users published on Bulawayo24 are therefore their own and do not necessarily represent the views of Bulawayo24. Bulawayo24 editors also reserve the right to edit or delete any and all comments received.
Join the discussion
Loading comments…"
2019-03-20,Cyclone Idai exposed misplaced priorities in Zimbabwe,"Opinion / Columnist
Cyclone Idai exposed misplaced priorities in Zimbabwe
22 Mar 2019 at 08:01hrs |
3144 Views
The devastating cyclone effects as witnessed and experienced in the eastern parts of the country makes a very sad reading of the kind of leadership Zimbabwe has had since the advent of independence.
To begin with, it is disheartening to count so many lives lost and the levels of destruction considering that the weather services issued warnings of the furious weather well in advance, even providing a clear path it would take.
For the government to fail to make contingency plans for safety of citizens in the path of the cyclone smacks of highest levels of incompetence and complete disregard of the sanctity of human life.
For the country's president to even hire expensive private jets to visit Asia in the eve of cyclone landing is sheer arrogance especially when the Civil Protection Unit is struggling providing services due to lack of resources. As if that was not enough, the president went further to hire yet another private jet to Bulawayo right in the middle of the crisis in Chinanimani, ignoring widespread condemnation and rebuke from suffering Zimbabweans.
The distance between Harare and Bulawayo is only about 520 Kilometres and a president with correctly placed priorities could have driven to his destination action instead of wasting state resources that could have been channeled to saving lives in Chimanimani.
The behaviour of the government and other supposed leaders in the face of the cyclone Idai crisis is clear testimony that our national moral fibre has been shredded by the toxic politics being played by mostly political midgets who are in it for personal glory and aggrandisement, who always take every opportunity to realise commercial value in people's suffering.
ZAPU calls on the government of Emerson Mnangagwa to prioritise and concentrate on alleviating the disaster stricken area of Manicaland and stop grandstanding on other unimportant matters such as pacifying Matebeleland people on Gukurahundi as happened on Thursday 21 March 2019.
All efforts must be directed to Manicaland where a bigger job awaits government as we need to embark on rebuilding homes and reconstruction of infrastructure in the aftermath of the fury of earth in that part of the country.
Now is the time the government needs wise council and guidance in making the right priorities and it is the duty of all well meaning citizens to hold them to account both to duty and to the nation.
In that regard, ZAPU takes first steps and offer to assist wherever possible in order to collectively alleviate the plight of citizens of Manicaland.
It is during times like this that the importance of Devolution is noticed and must be emphasised. Adherence to the chapter 14 clause if our national constitution could have avoided such magnitudes of loss of lives and property as rescue services could have been localised thereby cutting short the response turnaround time. Therefore, we once again call on the Zimbabwean government to expeditiously implement full devolution of power to save lives.
Iphithule Maphosa
for ZAPU Department of Information and Publicity.
Source - Iphithule Maphosa
All articles and letters published on Bulawayo24 have been independently written by members of Bulawayo24's community. The views of users published on Bulawayo24 are therefore their own and do not necessarily represent the views of Bulawayo24. Bulawayo24 editors also reserve the right to edit or delete any and all comments received.
Join the discussion
Loading comments…"
